Date,Time,US,Airline/Op,Aboard,Fatalities,Summary
1941,,BR,Panair do Brasil,12,8,Accident
1941,,FR,Air France,17,13,Engine Failure
1941,,US,British Overseas Airways,10,10,Accident
1941,17,PR,Pan American World Airways,15,2,Landing
1941,,US,Deutsche Lufthansa,13,13,
1941,02,US,Northwest Orient Airlines,15,14,Landing
1941,22,US,American Airlines,20,20,Landing
1941,,US,Pan American Airways,3,3,
1942,19,US,Trans Continental and Western Air,22,22,Weather conditions
1942,,ID,Military - Royal Australian Air Force,11,11,
1942,,US,KNILM,,,Shot Down
1942,,US,KNILM,,,Shot Down
1942,,US,Qantas,18,13,Shot Down
1942,,US,China National Aviation Corporation,,,
1942,,US,British Overseas Airways,9,9,Shot Down
1942,,US,Qantas,9,9,Control
1942,,US,British Overseas Airways,20,20,Shot Down
1942,,AU,Military - U.S. Army Air Force,33,19,
1942,,AU,KNILM,12,8,Shot Down
1942,22,CN,China National Aviation Corporation,17,13,Engine Failure
1942,21,AU,Guinea Airways Limited,12,12,
1942,23,US,United Air Lines,17,17,Accident
1942,11,US,Northwest Orient Airlines,14,3,Landing
1942,12,US,Military - U.S. Army Air Forces,21,21,Weather conditions
1942,,AU,Military - Royal Australian Air Force,10,10,
1942,,US,Military - Royal Air Force,13,13,
1942,,DZ,Air France,,4,Accident
1942,,US,Deutsche Lufthansa,4,4,"Lufthansa chairman, Von Gablenz killed."
1942,,US,KLM Royal Dutch Airlines,13,13,
1942,,US,Military - Royal Air Force,14,13,
1942,14,US,Military - Royal Air Force,14,13,Weather conditions
1942,,DZ,Air France,25,25,Accident
1942,,CN,China National Aviation Corporation,,,Engine Failure
1942,09,PR,Military - U.S. Army Air Forces,22,22,Engine Failure
1942,19,US,American Export Airlines,37,11,Control
1942,,US,Deutsche Lufthansa,17,17,
1942,17,US,American Airlines / Military - USAF,13,12,Terrorist Acts
1942,,NO,Military - Royal Air Force,10,10,
1942,01,US,Western Airlines,19,17,Accident
1942,,US,DLL,16,2,
1943,,US,British Overseas Airways,13,13,
1943,,US,Military - U.S. Army Air Forces,35,35,Accident
1943,23,US,Military - U.S. Army Air Forces,26,26,Disappearances
1943,07,US,Pan American World Airways,19,19,"Flew into a 2,500 ft. mountain while circling in bad weather, after being unable to land in darkness and deciding whether to divert to San Diego. Clipped trees, struck the ground and broke up.  Failure of the captain to determine his position accurately before descending to a dangerously low altitude under extremely poor weather conditions during the hours of darkness. The aircraft was named Philippine Clipper."
1943,15,PE,Pan American Grace Airlines,15,14,Pilot Error
1943,,US,British Overseas Airways,21,19,Ran out of fuel.
1943,12,US,Private - Boeing Aircraft Company,10,10,Engine Failure
1943,06,PT,Pan American World Airways,39,25,Landing
1943,,CN,China National Aviation Corporation,3,3,Accident
1943,,CN,China National Aviation Corporation,3,3,Disappearances
1943,05,US,Military - Royal Australian Air Force,24,24,Weather conditions
1943,,US,Qantas,13,13,Landing
1943,11,US,British Overseas Airways,17,17,Shot Down
1943,04,US,Military - U.S. Army Air Forces,20,20,Weather conditions
1943,,US,Military - U.S. Army Air Forces,41,40,Weather conditions
1943,,SD,British Overseas Airways,17,17,
1943,,SD,British Overseas Airways,16,16,
1943,23,GI,,13,12,Accident
1943,,IE,British Overseas Airways,25,12,
1943,22,US,American Airlines,22,20,Control
1943,15,RO,Military - U.S. Army Air Forces,10,10,Terrorist Acts
1943,05,AU,Military - U.S. Air Force,27,27,Accident
1943,,CN,China National Aviation Corporation,3,3,Shot Down
1943,,US,Aktiebolaget Aerotransport,7,7,Shot Down
1943,,BR,VASP,21,18,Struck a Naval Academy building while attemptin to take off.  The plane then broke in two and fell into the harbor. The plane was named 'City of Rio de Janiero.'
1943,16,US,Military - U.S. Army Air Forces,22,22,Midair collision over the Gulf of Mexico while flying in formation. Eleven killed on each plane.
1943,08,US,Military - U.S. Army Air Forces,25,25,Accident
1943,06,IN,Military - U.S. Army Air Forces,20,20,Cashed into trees shortly after taking off.
1943,23,US,American Airlines,15,15,Landing
1943,,US,Military - Royal Canadian Air Force,24,24,Weather conditions
1943,,SE,AB Aerotransport,15,13,Shot Down
1943,20,GE,Military - U.S. Army Air Forces,20,20,Stalled when it was making a descending turn during a parachute exercise.
1943,,IN,Military - Indian Air Force,1,1,Accident
1943,,CN,China National Aviation Corporation,3,2,Runway overshoot or undershoot
1943,,CN,China National Aviation Corporation,3,3,A navigational error caused the cargo plane to strike a mountain.
1943,,US,Qantas,15,15,Flew into a hill shortly after talking off from Ward's Strip operated by Qantas for Allied Directorate of Air Transport.
1943,,CN,China National Aviation Corporation,3,3,The cargo plane struck a mountain while attempting a go-around.
1943,09,AU,Military - U.S. Air Force,31,31,
1943,15,US,Military - U.S. Army Air Forces / Military - U.S. Army Air Forces,25,25,Pilot Error
1944,,US,Deutsche Lufthansa,5,5,Pilot Error
1944,23,US,American Airlines,24,24,Weather conditions
1944,,CN,China National Aviation Corporation,2,2,The cargo plane flew into a mountain
1944,,GR,Deutsche Lufthansa,16,16,The plane missing and never found.
1944,,US,Military - U.S. Army,21,21,Disappearances
1944,15,US,Pan American World Airways,6,6,Pilot Error
1944,,US,Deutsche Lufthansa,7,5,Shot Down
1944,,NO,Deutsche Lufthansa,20,9,Pilot Error
1944,,CA,Military - Royal Air Force,16,16,Accident
1944,,CN,China National Aviation Corporation,12,12,Pilot Error
1944,,IN,China National Aviation Corporation,14,14,Accident
1944,01,FR,Military - U.S. Army Air Forces,22,22,Shot Down
1944,02,FR,Military - U.S. Army Air Forces,22,22,Shot Down
1944,01,FR,Military - U.S. Army Air Forces,22,22,Shot Down
1944,,CN,China National Aviation Corporation,6,6,"The plane discintigrated in mid-aid. The jack pad had been removed from the right wing root. This left 4 large holes directly under the fuel tanks and directly in line with the exhaust. When the throttles were cut to descend, the flame only went as far back as the holes. There the flames went up around the fuel tank, igniting the fumes and blew the wing off."
1944,,CN,China National Aviation Corporation,4,2,"Diverted to Kweilin after Chunking was below minimums. After holding over Kweilin for 3 hours, the aircraft ran out of gas, hit mountain and was demolished."
1944,,BR,Varig,10,10,Accident
1944,03,US,Military - U.S. Army Air Forces,26,26,Disappearances
1944,16,US,Military - U.S. Army Air Forces,22,22,"As the aircraft approached land, it began a climb but was not able to gain sufficient altitude to clear a cloud shrouded cliff."
1944,,US,Pan American Airways,24,22,Control
1944,20,US,Military - U.S. Army Air Forces,28,28,Lightning
1944,13,CU,Pan American World Airways,31,17,Control
1944,18,US,Military - U.S. Navy,2,2,Control
1944,10,US,Military - U.S. Air Force,3,3,Terrorist Acts
1944,01,US,Military - U.S. Army Air Forces,20,20,Accident
1944,,BR,Panair do Brasil,16,16,Weather conditions
1944,,US,Deutsche Lufthansa,5,5,Shot Down
1944,,US,Military - Royal Netherlands East Indies Air Force,20,20,"The plane went missing while en route from Merauke to Cairns. The last radio contact was 15 minutes before ETA.  A scientifiexpedition found the wreckage in January 1989, 65 km northwest from Cairns at a height of 1,200 meters."
1944,07,US,U. S. Air Force,19,19,Struck the side of a mountain while in full flight. Cause unknown but weather conditions suspected.
1944,,BR,Panair do Brasil,17,17,
1944,20,FR,Deutsche Lufthansa,9,9,Shot Down
1944,,IN,China National Aviation Corporation,3,3,Weather conditions
1944,,US,Deutsche Lufthansa,7,7,
1944,,AU,Qantas,30,1,Engine Failure
1944,,NO,Deutsche Lufthansa,15,15,Accident
1944,,HU,Deutsche Lufthansa,9,1,Shot Down
1944,15,US,Military - U.S. Army Air Forces,24,24,Broke-up in flight either due to an explosion or catastrophistructural failure of the aircraft.
1944,17,US,Trans Continental and Western Air,24,24,Weather conditions
1944,,NO,Military - U.S. Army Air Corps,,,
1944,15,US,Military - U.S. Army Air Forces,30,25,"Flying in low overcast, the aircraft struck a hill, exploded and burned."
1944,,NI,TACA,16,16,
1944,,KE,BOAC,15,15,
1944,,SE,Deutsche Lufthansa,10,10,Shot Down
1944,,CN,China National Aviation Corporation,3,3,Engine Failure
1944,00,US,Trans Continental and Western Air,17,9,Pilot Error
1944,,US,Trans-Canada Air Lines,5,5,
1944,14,US,Military - U.S. Army Air Forces,3,3,Terrorist Acts
1945,,IN,China National Aviation Corporation,4,4,Weather conditions
1945,21,US,Pan American World Airways,30,23,Landing
1945,04,US,American Airlines,24,24,Landing
1945,,CN,China National Aviation Corporation,6,4,The cargo plane struck a mountain.
1945,,CN,China National Aviation Corporation,3,3,
1945,,ID,Military - Royal Australian Air Force,11,11,
1945,,AU,Australian National Airways,10,10,
1945,10,IT,Military - U.S. Army Air Forces,26,23,Weather conditions
1945,10,US,Military -Royal Air Force,23,23,Weather conditions
1945,06,US,Military - U.S. Navy,24,24,Accident
1945,,BR,Navegacao Aerea Brasileira,11,11,
1945,,MA,Military - United States Army Air Force,30,13,
1945,02,US,American Airlines,22,17,Pilot Error
1945,,US,Military - U.S. Air Force,24,24,Disappearances
1945,,CN,China National Aviation Corporation,3,3,The cargo plane struck a mountain in the Himalayas under poor weather conditions.
1945,16,US,Pennsylvania Central Airlines,20,20,Pilot Error
1945,05,AU,Military - U.S. Navy,13,13,Weather conditions
1945,,US,,18,18,Missing on an evacuation flight from Berlin to Munich.
1945,06,US,Military - U.S. Army Air Forces,25,25,Weather conditions
1945,,DE,Deutsche Lufthansa,21,21,
1945,,US,Military - U.S. Air Force,31,31,
1945,12,US,Page Airways,13,6,Landing
1945,22,US,Military - U.S. Army Air Forces,21,21,Accident
1945,12,US,Military - U.S. Army Air Forces,30,30,Pilot Error
1945,01,FR,Military -Royal Air Force,31,31,Fire
1945,15,US,Military - U.S. Army Air Forces,23,20,Accident
1945,09,US,Military - U.S. Army Air Forces,21,21,Disappearances
1945,,CN,China National Aviation Corporation,3,3,Accident
1945,,AU,MaRobertson Miller Airlines,11,2,
1945,07,US,Military -Royal Air Force,27,27,Engine Failure
1945,,IN,Military - Royal Indian Air Force,2,2,Accident
1945,,US,Military - U.S. Air Force,12,12,
1945,,US,Military -Royal Air Force,15,15,Disappearances
1945,,KE,Military - South African Air Force,28,28,Accident
1945,14,US,Eastern Air Lines / Military - U.S. Army Air Corps,10,3,Pilot Error
1945,09,US,Military - U.S. Army Air Forces,3,3,Engine Failure
1945,,MX,Lineas Aereas Mineras,12,12,Weather conditions
1945,10,MQ,Pan American World Airways,14,4,Landing
1945,,MX,Mexicana,16,16,Accident
1945,02,US,Eastern Air Lines,22,22,Landing
1945,10,US,Military - Royal Australian Air Force,11,11,Accident
1945,00,US,Military - U.S. Army Air Forces,24,23,Engine Failure
1945,,PG,Military - Royal Australian Air Force,29,29,
1945,,CN,Military - United States Army Air Force,20,20,
1945,01,US,National Airlines,15,2,Landing
1945,12,US,Military -Royal Air Force,23,23,Engine Failure
1945,00,FR,Military - Royal Air Force,26,26,Accident
1945,20,BE,Military -Royal Air Force,31,31,Runway overshoot or undershoot
1945,11,CN,Military - U.S. Army Air Forces,59,59,Landing
1945,,US,Military - Royal Australian Air Force,25,25,Disappearances
1945,,CN,China National Aviation Corporation,31,31,Accident
1945,,IN,Military - Royal Air Force,14,14,Weather conditions
1945,,PE,Faucett,5,5,Accident
1945,19,CN,Military - U.S. Army Air Forces,50,45,Engine Failure
1945,15,DE,Military - U.S. Army Air Forces,30,26,Pilot Error
1945,02,IN,Military - U.S. Army Air Forces,44,44,Accident
1945,20,US,Military - U.S. Navy / Military - U.S. Navy,27,22,Weather conditions
1945,20,IT,Military - U.S. Army Air Forces,24,24,Pilot Error
1945,12,IT,Military - U.S. Army Air Forces,20,20,Pilot Error
1945,23,LY,Military -Royal Air Force,29,29,Engine Failure
1945,,US,Military - U.S. Army,44,44,Accident
1945,09,US,Military - Royal Australian Air Force,28,28,Accident
1945,10,US,Military -Royal Air Force,27,27,Accident
1945,13,FR,Military -Royal Air Force,28,28,Weather conditions
1945,20,US,Military - U.S. Navy,14,14,Weather conditions
1945,,US,Military - U.S. Army,21,17,Weather conditions
1945,10,NO,Military - Royal Air Force,17,15,Flew into the side of a hill.
1945,,US,Air France,8,8,
1945,21,US,Eastern Air Lines,12,1,Landing
1946,03,US,Pennsylvania Central Airlines,11,3,Landing
1946,,CN,Military - Chinese Air Force,18,18,
1946,18,FR,Military -Royal Air Force,25,23,Weather conditions
1946,11,US,Eastern Air Lines,17,17,Control
1946,,US,Mililtary - Royal Canadian Air Force,7,7,Collided with Mt. Ptolemy while en route.
1946,,FR,Military - Royal Air Force,11,11,
1946,02,US,United Air Lines,21,21,Accident
1946,,PH,Military - U.S. Army Air Forces,20,20,Weather conditions
1946,,US,British Overseas Airways,14,1,Accident
1946,08,US,American Airlines,27,27,Weather conditions
1946,,US,Ceskoslovenske Aerolinie,14,10,Accident
1946,20,US,Australian National Airways,25,25,Pilot Error
1946,,CN,Military - Chinese Air Force,20,20,Weather conditions
1946,,CN,China National Aviation Corporation,,,Disappearances
1946,11,US,Military - U.S. Army Air Forces,26,26,The aircraft lost its right wing and disintegrated over Donner Summit for reasons unknown.
1946,,US,British Overseas Airways /Qantas,10,10,Disappearances
1946,11,MT,Military - Royal British Navy,4,4,Control
1946,,CN,,14,14,
1946,,NI,TACA,21,19,Accident
1946,,IN,Military - Royal Air Force,12,12,Accident
1946,,US,Military U.S. Navy / Military - U.S. Navy,28,28,Collided in midair while a fighter made practice diving maneuvers on the formation.
1946,01,US,Viking Air Transport,27,27,Control
1946,,NO,DNL,13,13,Accident
1946,07,IT,Military - U.S. Army Air Forces,38,30,Control
1946,13,NG,Military -Royal Air Force,18,18,Accident
1946,10,PA,Military - U.S. Army Air Forces,23,23,Accident
1946,,US,Military - Royal Air Force,18,18,Disappearances
1946,,FR,Air France,3,2,Accident
1946,20,US,Military - U.S. Army Air Forces,25,25,Struck a slope on Mt. Tom during an approach to land at Westover Field.
1946,,US,Trans Continental and Western Air,6,5,Control
1946,,CN,Central Air Transport,49,13,Engine Failure
1946,,EC,ANDESA,30,30,Shot Down
1946,21,US,Military - U.S. Army Air Corps,13,13,Lightning
1946,12,US,Military -  (2) U.S. Army Air Forces,20,20,"The two aircraft collided in midair, 20 miles north of the Panamanian island of Coiba while searching for a missing plane. Ten died aboard each aircraft."
1946,,US,Military -Royal Air Force,22,22,Accident
1946,,NO,British European Airways,16,3,Pilot Error
1946,,US,AtlantiCentral Airlines,6,4,Landing
1946,,MT,BOAC,5,1,Engine Failure
1946,,FR,British Overseas Airways,9,8,Weather conditions
1946,04,US,Trans Luxury Airlines,25,2,Landing
1946,,EG,Misrair,9,6,Fire
1946,,DK,Air France,22,22,Accident
1946,09,FR,Air France,26,20,Engine Failure
1946,02,US,Trans-Luxury Airlines,22,21,Weather conditions
1946,,GM,British South American Airways,24,24,Control
1946,,US,Mt. McKinley Airfreight,4,4,Weather conditions
1946,,US,Military - Royal Canadian Air Force,21,21,Control
1946,01,BE,Sabena,7,1,Accident
1946,07,US,Sabena,44,27,Pilot Error
1946,,LY,Military -Royal Air Force,25,25,Lightning
1946,,CN,China National Aviation Corporation,31,31,Accident
1946,09,US,Military - Royal Air Force,19,19,Control
1946,,BR,Panair do Brasil,25,25,Accident
1946,03,US,American Overseas Airlines,39,39,Pilot Error
1946,07,US,Military -Royal Air Force,21,21,Accident
1946,11,US,Military - Royal Netherlands Naval Air Service,1,1,Engine Failure
1946,04,US,United Air Lines,41,2,Landing
1946,,MA,Air Ocean,16,16,Accident
1946,00,US,National Air Transport Services,13,13,Pilot Error
1946,,IN,Military - Royal Air Force,11,11,"Struck an 11,000 ft. mountain."
1946,,EG,Socotra,24,1,Landing
1946,,FR,CTA LanguedoRoussillon,27,23,Pilot Error
1946,03,US,United Air Lines,20,2,Landing
1946,03,US,Western Airlines,11,11,Pilot Error
1946,08,MX,Empressa Commun. Aéreas de Veracruz,15,15,Accident
1946,,NL,KLM Royal Dutch Airlines,26,26,Landing
1946,23,US,Military - U.S. Army Air Forces,23,23,"Made a 360 degree turn and dove into the sea, 15 miles off Iwo Jima ."
1946,10,CR,Lineas Aéreas Costarricenses  LACSA,22,22,Struck Cedrel mountain while making an approach to San Jose.
1946,,AR,Fuerza Aérea Argentina,18,5,Control
1946,,US,Aeroflot,24,24,Accident
1946,,US,Military - U.S. Marine Corps,32,32,Weather conditions
1946,13,JP,Military - U.S. Army Air Forces,24,24,Engine Failure
1946,,PH,Far Eastern Air Transport,14,12,Pilot Error
1946,,US,Winged Cargo Inc.,7,7,Disappearances
1946,,BR,FAMA (Argentina),21,21,"Poor weather at the destination airport forced the crew to divert to Rio de Janeiro. While approaching to land the aircraft flew into a mountain, 14 miles from the airport."
1946,19,US,Western Airlines,12,12,Pilot Error
1946,,US,China National Aviation Corporation,,87,Weather conditions
1946,09,US,American Airlines,21,2,Engine Failure
1946,,US,Kansas City Southern Skyways,2,2,Engine Failure
1946,02,IE,Trans Continental and Western Air,23,13,Pilot Error
1947,,BR,Panair do Brasil,14,11,Accident
1947,20,US,Nationwide Air Transport,23,3,Landing
1947,,CN,China National Aviation Corporation,38,38,Accident
1947,,CN,Far Eastern Air Transport,42,7,Engine Failure
1947,,US,British Overseas Airways,16,8,Accident
1947,01,US,Eastern Air Lines,19,18,Pilot Error
1947,09,MX,Military - Mexican Air Force,21,21,Engine Failure
1947,,CO,AVIANCA,17,17,Accident
1947,,CN,China National Aviation Corporation,19,19,Accident
1947,,US,Spencer Airways / Ceskoslovenske Aerolinie,23,12,Control
1947,,HK,Philippine Air Lines,4,4,The cargo plane struck Mt. Parker on approach.
1947,15,DK,KLM Royal Dutch Airlines,22,22,Fire
1947,,CN,China National Aviation Corporation,26,25,Accident
1947,,PT,Air France,16,15,Accident
1947,,US,International Air Freight,3,1,Shot Down
1947,,ES,Aerovias Cuba International,12,12,Accident
1947,04,US,Slick Airways,2,2,Control
1947,09,IT,Military - Corrieri Aerei Militari,16,16,Disappearances
1947,12,CO,AVIANCA,53,53,Weather conditions
1947,16,CN,Military - Chinese Air Force,21,21,Accident
1947,,US,Military - Royal Air Force,12,12,Disappearances
1947,,CO,VIARCO,9,9,Accident
1947,,IT,Military - Royal Air Force,13,13,Struck a mountain.
1947,14,FR,Air France,23,23,Accident
1947,08,CO,TACA,8,8,Accident
1947,,LK,Military - Royal Air Force,15,11,Control
1947,,US,Linea Aeropostal Venezolana,27,27,Accident
1947,,SN,British South American Airways,15,6,Landing
1947,10,GE,Delta Air Lines,10,10,Pilot Error
1947,23,US,Trans Canada Air Lines,15,15,Disappearances
1947,09,US,Trans Continental and Western Air,4,4,Control
1947,,IS,Flugefelag,25,25,Accident
1947,22,JP,Military - U.S. Army Air Forces,40,40,"Turned the wrong way while attempting to land and slammed into a mountain, bursting into flames."
1947,19,US,United Air Lines,48,43,Pilot Error
1947,17,US,Eastern Air Lines,53,53,Accident
1947,23,FR,Air France,2,2,The cargo plane struck high ground while en route.
1947,,AR,Flota Aérea Mercante Argentina,18,5,Landing
1947,18,US,Pennsylvania Central Airlines,50,50,Pilot Error
1947,23,US,Pan American World Airways,36,14,Engine Failure
1947,,US,Air France,13,13,Accident
1947,04,US,Burke Air Transport,36,14,Landing
1947,,FR,Aero Cargo,19,1,Control
1947,,US,British Overseas Airways,6,6,Landing
1947,,AR,Flota Aérea Mercante Argentina,6,2,Struck a truck while attempting to land.
1947,,CN,Military - Chinese Air Force,26,26,Disappearances
1947,17,AR,British South American Airways,11,11,Weather conditions
1947,,US,Military - U.S. Navy,20,20,Weather conditions
1947,18,US,American Airlines,5,3,Landing
1947,,SE,AB Aerotransport,5,1,Runway overshoot or undershoot
1947,,RO,Transporturile Aeriene Romano-Sovietice,3,3,
1947,06,US,Slick Airways,3,3,Weather conditions
1947,,US,British Overseas Airways,26,10,Control
1947,,NO,Norwegian Airlines,35,35,Accident
1947,07,US,American Airlines,54,0,Control
1947,,US,Stratofreight,3,3,The cargo plane struck a mountain en route.
1947,,ES,Societe Aerienne du Littoral,43,41,Engine Failure
1947,12,US,United Air Lines,53,53,Fire
